"expName","date","participant","trial","verb","target","distrOne","distrTwo","w1","w2","w3","corr_answer","answer","correct","type"
"verb_norming","2018_Jun_20_1258",913,68,"whip","piska","klappa","slå","klappa","slå","piska",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,69,"cut","skära","sticka","spetsa","skära","sticka","spetsa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,70,"clap","klappa","knäppa","klämma","klappa","klämma","knäppa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,71,"scoop","skyffla","dika","skrapa","skyffla","skrapa","dika",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,72,"leap","hoppa","stega","kliva","stega","hoppa","kliva",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,73,"trot","trava","promenera","flanera","flanera","trava","promenera",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,74,"skip","hoppa","kliva","strutta","kliva","strutta","hoppa",3,2,0,"leg"
"verb_norming","2018_Jun_20_1258",913,75,"seize","fånga","klämma","fästa","klämma","fånga","fästa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,76,"flee","fly","lyfta","flyga","lyfta","fly","flyga",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,77,"stroll","strosa","trava","marschera","marschera","strosa","trava",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,78,"grate","riva","hugga","rispa","hugga","riva","rispa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,79,"file","fila","putsa","riva","fila","putsa","riva",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,80,"grab","gripa tag i","fästa ihop","smälla till","smälla till","fästa ihop","gripa tag i",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,81,"punch","slå","knuffa","kasta","kasta","knuffa","slå",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,82,"scuff","hasa sig fram","dra sig fram","kasta sig fram","hasa sig fram","dra sig fram","kasta sig fram",1,2,0,"leg"
"verb_norming","2018_Jun_20_1258",913,83,"stomp","stampa","stiga","kliva","stiga","kliva","stampa",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,84,"trudge","släpa sig fram","kasta sig fram","ta sig fram","släpa sig fram","kasta sig fram","ta sig fram",1,3,0,"leg"
"verb_norming","2018_Jun_20_1258",913,85,"slip","halka","snava","ramla","halka","ramla","snava",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,86,"lift","lyfta","pressa","öka","öka","lyfta","pressa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,87,"snatch","rycka till sig","knuffa ifrån sig","plocka åt sig","rycka till sig","plocka åt sig","knuffa ifrån sig",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,88,"pace","gå fram och tillbaka","luffa runt","rusa fram","rusa fram","luffa runt","gå fram och tillbaka",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,89,"step","gå","klampa","traska","traska","gå","klampa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,90,"tread","trampa","stampa","klampa","klampa","trampa","stampa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,91,"wipe","torka","putsa","gnugga","putsa","torka","gnugga",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,92,"bind","binda","linda","vinda","binda","linda","vinda",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,93,"wobble","vingla","ramla","glida","vingla","ramla","glida",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,94,"prance","kråma sig","promenera","traska","kråma sig","traska","promenera",1,3,0,"leg"
"verb_norming","2018_Jun_20_1258",913,95,"click","klicka","klappa","klämma","klappa","klicka","klämma",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,96,"dunk","dunka","dumpa","dunsa","dumpa","dunka","dunsa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,97,"plod","lunka","pulsa","vingla","pulsa","vingla","lunka",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,98,"stumble","snubbla","glida","svaja","snubbla","glida","svaja",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,99,"catch","fånga","krama","omfamna","krama","omfamna","fånga",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,100,"rush","rusa","springa","löpa","rusa","springa","löpa",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,101,"jump","hoppa","kliva","lyfta","hoppa","kliva","lyfta",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,102,"twine","tvinna","binda","knyta","tvinna","binda","knyta",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,103,"stir","röra","sleva","vispa","sleva","röra","vispa",2,3,0,"arm"
"verb_norming","2018_Jun_20_1258",913,104,"hike","vandra","flanera","lunka","flanera","lunka","vandra",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,105,"stray","ströva","vandra","promenera","ströva","promenera","vandra",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,106,"pat","klappa","slå","borsta","slå","klappa","borsta",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,107,"slither","hasa","glida","trilla","hasa","glida","trilla",1,2,0,"leg"
"verb_norming","2018_Jun_20_1258",913,108,"flit","rusa","hasa","svassa","hasa","svassa","rusa",3,2,0,"leg"
"verb_norming","2018_Jun_20_1258",913,109,"mount","gå uppför","ströva runt","kliva över","gå uppför","kliva över","ströva runt",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,110,"chop","hacka","tälja","riva","riva","tälja","hacka",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,111,"sneak","smyga","hasa","glida","glida","hasa","smyga",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,112,"walk","gå","promenera","marschera","marschera","gå","promenera",2,2,1,"leg"
"verb_norming","2018_Jun_21_1446",914,1,"grab","gripa tag i","fästa ihop","smälla till","gripa tag i","smälla till","fästa ihop",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,2,"flit","rusa","hasa","svassa","hasa","svassa","rusa",3,1,0,"leg"
"verb_norming","2018_Jun_21_1446",914,3,"delve","gräva","plöja","rensa","rensa","plöja","gräva",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,4,"wipe","torka","putsa","gnugga","gnugga","putsa","torka",3,2,0,"arm"
"verb_norming","2018_Jun_21_1446",914,5,"click","klicka","klappa","klämma","klappa","klämma","klicka",3,2,0,"arm"
"verb_norming","2018_Jun_21_1446",914,6,"hack","hacka","skära","kåpa","kåpa","hacka","skära",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,7,"jog","jogga","spurta","rusa","jogga","spurta","rusa",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,8,"clutch","gripa tag i","sätta ihop","dra ut","sätta ihop","dra ut","gripa tag i",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,9,"hike","vandra","flanera","lunka","vandra","flanera","lunka",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,10,"creep","krypa","knäböja","klättra","klättra","krypa","knäböja",2,2,1,"leg"
"verb_norming","2018_Jun_21_1446",914,11,"nip","nypa","peta","nudda","nudda","nypa","peta",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,12,"carve","tälja","hacka","riva","hacka","tälja","riva",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,13,"stroll","strosa","trava","marschera","trava","marschera","strosa",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,14,"kick","sparka","knäa","tåa","sparka","tåa","knäa",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,15,"clap","klappa","knäppa","klämma","knäppa","klämma","klappa",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,16,"step","gå","klampa","traska","traska","klampa","gå",3,1,0,"leg"
"verb_norming","2018_Jun_21_1446",914,17,"mount","gå uppför","ströva runt","kliva över","ströva runt","kliva över","gå uppför",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,18,"catch","fånga","krama","omfamna","omfamna","krama","fånga",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,19,"clean","rengöra","rensa","plocka","rengöra","rensa","plocka",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,20,"toss","slänga","fånga","gripa","slänga","fånga","gripa",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,21,"braid","fläta","knyta","binda","fläta","binda","knyta",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,22,"brush","borsta","skrubba","putsa","putsa","borsta","skrubba",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,23,"seize","fånga","klämma","fästa","klämma","fästa","fånga",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,24,"pluck","plocka","rensa","picka","picka","rensa","plocka",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,25,"tiptoe","gå på tå","snava","sparka","gå på tå","snava","sparka",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,26,"limp","halta","hasa","halka","halka","hasa","halta",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,27,"walk","gå","promenera","marschera","gå","promenera","marschera",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,28,"ramble","ströva","strutta","spurta","spurta","strutta","ströva",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,29,"twine","tvinna","binda","knyta","tvinna","knyta","binda",1,2,0,"arm"
"verb_norming","2018_Jun_21_1446",914,30,"stamp","stampa","kliva","skutta","skutta","stampa","kliva",2,2,1,"leg"
"verb_norming","2018_Jun_21_1446",914,31,"inch","röra sig långsamt framåt","dra sig snabbt tillbaka","hasa sig bakåt","hasa sig bakåt","dra sig snabbt tillbaka","röra sig långsamt framåt",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,32,"throw","kasta","greppa","träffa","träffa","greppa","kasta",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,33,"sway","vingla","tassa","ramla","ramla","tassa","vingla",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,34,"scoop","skyffla","dika","skrapa","skrapa","dika","skyffla",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,35,"bash","slå","knuffa","trycka","trycka","slå","knuffa",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,36,"pinch","nypa","plocka","pensla","plocka","nypa","pensla",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,37,"wobble","vingla","ramla","glida","vingla","ramla","glida",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,38,"snatch","rycka till sig","knuffa ifrån sig","plocka åt sig","knuffa ifrån sig","plocka åt sig","rycka till sig",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,39,"tug","rycka","pressa","slå","pressa","slå","rycka",3,1,0,"arm"
"verb_norming","2018_Jun_21_1446",914,40,"march","marschera","trava","traska","traska","marschera","trava",2,2,1,"leg"
"verb_norming","2018_Jun_21_1446",914,41,"wander","vandra","marschera","spatsera","spatsera","marschera","vandra",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,42,"chop","hacka","tälja","riva","hacka","tälja","riva",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,43,"scrape","skrapa","rispa","klösa","klösa","skrapa","rispa",2,3,0,"arm"
"verb_norming","2018_Jun_21_1446",914,44,"sprint","spurta","springa","löpa","löpa","spurta","springa",2,1,0,"leg"
"verb_norming","2018_Jun_21_1446",914,45,"wade","vada","pulsa","plöja","vada","plöja","pulsa",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,46,"polish","polera","sopa","tvätta","tvätta","sopa","polera",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,47,"bind","binda","linda","vinda","binda","vinda","linda",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,48,"shake","skaka","röra","vispa","röra","skaka","vispa",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,49,"lift","lyfta","pressa","öka","pressa","lyfta","öka",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,50,"push","knuffa","kasta","klämma","knuffa","klämma","kasta",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,51,"grate","riva","hugga","rispa","hugga","rispa","riva",3,2,0,"arm"
"verb_norming","2018_Jun_21_1446",914,52,"stagger","ragla","lunka","halka","ragla","halka","lunka",1,3,0,"leg"
"verb_norming","2018_Jun_21_1446",914,53,"pace","gå fram och tillbaka","luffa runt","rusa fram","rusa fram","luffa runt","gå fram och tillbaka",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,54,"skip","hoppa","kliva","strutta","hoppa","strutta","kliva",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,55,"fold","vika ihop","knyta ihop","bunta ihop","knyta ihop","vika ihop","bunta ihop",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,56,"stomp","stampa","stiga","kliva","stampa","kliva","stiga",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,57,"bounce","studsa","dunka","kasta","dunka","studsa","kasta",2,2,1,"leg"
"verb_norming","2018_Jun_21_1446",914,58,"stray","ströva","vandra","promenera","vandra","promenera","ströva",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,59,"punch","slå","knuffa","kasta","knuffa","slå","kasta",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,60,"crawl","kravla","huka","klättra","huka","klättra","kravla",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,61,"tread","trampa","stampa","klampa","stampa","trampa","klampa",2,2,1,"leg"
"verb_norming","2018_Jun_21_1446",914,62,"cut","skära","sticka","spetsa","sticka","skära","spetsa",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,63,"scrub","skrubba","sopa","skrapa","skrapa","sopa","skrubba",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,64,"squeeze","klämma","knuffa","knäppa","klämma","knäppa","knuffa",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,65,"hop","skutta","kliva","studsa","studsa","skutta","kliva",2,2,1,"leg"
"verb_norming","2018_Jun_21_1446",914,66,"slide","glida","ramla","hasa","ramla","glida","hasa",2,1,0,"leg"
"verb_norming","2018_Jun_21_1446",914,67,"poke","peta","trycka","knuffa","knuffa","trycka","peta",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,68,"traipse","traska","stappla","vandra","vandra","traska","stappla",2,3,0,"leg"
"verb_norming","2018_Jun_21_1446",914,69,"roam","ströva omkring","ta sig fram","luffa runt","luffa runt","ströva omkring","ta sig fram",2,3,0,"leg"
"verb_norming","2018_Jun_21_1446",914,70,"flee","fly","lyfta","flyga","fly","lyfta","flyga",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,71,"skate","åka skridskor","åka skidor","åka kälke","åka skidor","åka skridskor","åka kälke",2,2,1,"leg"
"verb_norming","2018_Jun_21_1446",914,72,"run","springa","rusa","jogga","jogga","rusa","springa",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,73,"climb","klättra","kliva","krypa","klättra","kliva","krypa",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,74,"trudge","släpa sig fram","kasta sig fram","ta sig fram","kasta sig fram","ta sig fram","släpa sig fram",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,75,"dunk","dunka","dumpa","dunsa","dunsa","dumpa","dunka",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,76,"sneak","smyga","hasa","glida","smyga","hasa","glida",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,77,"dig","gräva","dränera","dika","dika","dränera","gräva",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,78,"pull","dra","slänga","släpa","dra","släpa","slänga",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,79,"pat","klappa","slå","borsta","borsta","klappa","slå",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,80,"stir","röra","sleva","vispa","röra","sleva","vispa",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,81,"rush","rusa","springa","löpa","löpa","springa","rusa",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,82,"scratch","repa","riva","klösa","riva","klösa","repa",3,1,0,"arm"
"verb_norming","2018_Jun_21_1446",914,83,"strut","svassa","lunka","strosa","svassa","strosa","lunka",1,2,0,"leg"
"verb_norming","2018_Jun_21_1446",914,84,"trot","trava","promenera","flanera","promenera","flanera","trava",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,85,"grip","gripa om","hålla om","kasta om","hålla om","gripa om","kasta om",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,86,"stride","kliva","tassa","lunka","tassa","kliva","lunka",2,3,0,"leg"
"verb_norming","2018_Jun_21_1446",914,87,"stab","sticka","hacka","skära","hacka","skära","sticka",3,3,1,"arm"
"verb_norming","2018_Jun_21_1446",914,88,"switch","slå på/av","knäppa","nypa","slå på/av","knäppa","nypa",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,89,"slip","halka","snava","ramla","snava","ramla","halka",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,90,"wash","tvätta","skura","sopa","tvätta","skura","sopa",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,91,"scuff","hasa sig fram","dra sig fram","kasta sig fram","kasta sig fram","dra sig fram","hasa sig fram",3,2,0,"leg"
"verb_norming","2018_Jun_21_1446",914,92,"skim","skumma","vispa","sleva","skumma","sleva","vispa",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,93,"peel","skala","rensa","plocka","skala","rensa","plocka",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,94,"claw","klösa","nypa","rispa","nypa","klösa","rispa",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,95,"file","fila","putsa","riva","fila","riva","putsa",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,96,"kneel","knäböja","krypa","kräla","kräla","krypa","knäböja",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,97,"leap","hoppa","stega","kliva","kliva","hoppa","stega",2,2,1,"leg"
"verb_norming","2018_Jun_21_1446",914,98,"jump","hoppa","kliva","lyfta","kliva","lyfta","hoppa",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,99,"dance","dansa","snurra","svänga","dansa","svänga","snurra",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,100,"rub","gnugga","riva","klappa","riva","gnugga","klappa",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,101,"knock","knacka","krocka","klicka","knacka","krocka","klicka",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,102,"stumble","snubbla","glida","svaja","glida","svaja","snubbla",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,103,"wrap","slå in","slå ihop","slå till","slå in","slå till","slå ihop",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,104,"grasp","gripa","klämma","omfamna","klämma","gripa","omfamna",2,2,1,"arm"
"verb_norming","2018_Jun_21_1446",914,105,"roll","vingla","snubbla","svassa","snubbla","svassa","vingla",3,2,0,"leg"
"verb_norming","2018_Jun_21_1446",914,106,"slap","smälla till","knäppa fast","klämma åt","smälla till","knäppa fast","klämma åt",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,107,"slither","hasa","glida","trilla","hasa","glida","trilla",1,1,1,"leg"
"verb_norming","2018_Jun_21_1446",914,108,"whip","piska","klappa","slå","piska","slå","klappa",1,1,1,"arm"
"verb_norming","2018_Jun_21_1446",914,109,"trip","snubbla","stampa","stappla","stappla","stampa","snubbla",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,110,"glide","glida","hasa","snava","hasa","snava","glida",3,3,1,"leg"
"verb_norming","2018_Jun_21_1446",914,111,"plod","lunka","pulsa","vingla","pulsa","lunka","vingla",2,1,0,"leg"
"verb_norming","2018_Jun_21_1446",914,112,"prance","kråma sig","promenera","traska","kråma sig","promenera","traska",1,3,0,"leg"
