"expName","date","participant","trial","verb","category","rated_category","rating"
"verb_norming_L1swe","2018_Sep_13_1321",807,51,"skynda","leg","Leg",4
"verb_norming_L1swe","2018_Sep_13_1321",807,51,"skynda","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,52,"badda","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,52,"badda","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,53,"piska","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,53,"piska","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,54,"putta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,54,"putta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,55,"nappa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,55,"nappa","arm","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,56,"glida","leg","Leg",4
"verb_norming_L1swe","2018_Sep_13_1321",807,56,"glida","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,57,"trampa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,57,"trampa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,58,"fånga","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,58,"fånga","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1321",807,59,"knipa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,59,"knipa","arm","Arm",4
"verb_norming_L1swe","2018_Sep_13_1321",807,60,"skala","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,60,"skala","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,61,"ragla","leg","Leg",2
"verb_norming_L1swe","2018_Sep_13_1321",807,61,"ragla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,62,"tassa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,62,"tassa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,63,"slita","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,63,"slita","arm","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,64,"vingla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,64,"vingla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,65,"dansa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,65,"dansa","leg","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,66,"hoppa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,66,"hoppa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,67,"norpa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,67,"norpa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,68,"gå","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,68,"gå","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,69,"tåga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,69,"tåga","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,70,"klämma","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,70,"klämma","arm","Arm",5
"verb_norming_L1swe","2018_Sep_13_1321",807,71,"röra","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,71,"röra","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,72,"kratsa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,72,"kratsa","arm","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,73,"flacka","leg","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,73,"flacka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,74,"svabba","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,74,"svabba","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,75,"peta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,75,"peta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,76,"skaka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,76,"skaka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,77,"kravla","leg","Leg",6
"verb_norming_L1swe","2018_Sep_13_1321",807,77,"kravla","leg","Arm",6
"verb_norming_L1swe","2018_Sep_13_1321",807,78,"klicka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,78,"klicka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,79,"dra","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,79,"dra","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,80,"cykla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,80,"cykla","leg","Arm",2
"verb_norming_L1swe","2018_Sep_13_1321",807,81,"promenera","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,81,"promenera","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,82,"smälla","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,82,"smälla","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1321",807,83,"svaja","leg","Leg",5
"verb_norming_L1swe","2018_Sep_13_1321",807,83,"svaja","leg","Arm",4
"verb_norming_L1swe","2018_Sep_13_1321",807,84,"skopa","arm","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,84,"skopa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,85,"halka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,85,"halka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,86,"vackla","leg","Leg",6
"verb_norming_L1swe","2018_Sep_13_1321",807,86,"vackla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,87,"springa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,87,"springa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,88,"rycka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,88,"rycka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,89,"repa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,89,"repa","arm","Arm",4
"verb_norming_L1swe","2018_Sep_13_1321",807,90,"ta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,90,"ta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,91,"bulta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,91,"bulta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,92,"snubbla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,92,"snubbla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,93,"kasta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,93,"kasta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,94,"knycka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,94,"knycka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,95,"hissa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,95,"hissa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,96,"skura","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,96,"skura","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,97,"banka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,97,"banka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,98,"hacka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,98,"hacka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,99,"vada","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,99,"vada","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,100,"guppa","leg","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,100,"guppa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,101,"gnugga","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,101,"gnugga","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,102,"skumma","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,102,"skumma","arm","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,103,"borsta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,103,"borsta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,104,"klösa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,104,"klösa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,105,"knivhugga","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,105,"knivhugga","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,106,"skejta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,106,"skejta","leg","Arm",2
"verb_norming_L1swe","2018_Sep_13_1321",807,107,"slunga","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,107,"slunga","arm","Arm",5
"verb_norming_L1swe","2018_Sep_13_1321",807,108,"stå","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,108,"stå","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,109,"slinta","leg","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,109,"slinta","leg","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,110,"dunka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,110,"dunka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,111,"marschera","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,111,"marschera","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,112,"gnida","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,112,"gnida","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,113,"flanera","leg","Leg",3
"verb_norming_L1swe","2018_Sep_13_1321",807,113,"flanera","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,114,"pinna","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,114,"pinna","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,115,"skjuta","arm","Leg",4
"verb_norming_L1swe","2018_Sep_13_1321",807,115,"skjuta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,116,"hiva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,116,"hiva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,117,"snärta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,117,"snärta","arm","Arm",5
"verb_norming_L1swe","2018_Sep_13_1321",807,118,"lyfta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,118,"lyfta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,119,"lunka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,119,"lunka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,120,"slipa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,120,"slipa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,121,"träda","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,121,"träda","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,122,"skrubba","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,122,"skrubba","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,123,"traska","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,123,"traska","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,124,"haffa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,124,"haffa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1321",807,125,"fly","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,125,"fly","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,126,"sleva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,126,"sleva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,127,"strutta","leg","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,127,"strutta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,128,"stiga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,128,"stiga","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,129,"klia","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,129,"klia","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,130,"jogga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,130,"jogga","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,131,"karva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,131,"karva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,132,"svepa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,132,"svepa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,133,"skära","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,133,"skära","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,134,"knacka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,134,"knacka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,135,"tvinna","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,135,"tvinna","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1321",807,136,"nypa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,136,"nypa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,137,"greppa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,137,"greppa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,138,"trippa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,138,"trippa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,139,"linda","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,139,"linda","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,140,"knalla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,140,"knalla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,141,"klättra","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,141,"klättra","leg","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,142,"fila","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,142,"fila","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,143,"skutta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,143,"skutta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,144,"åla","leg","Leg",2
"verb_norming_L1swe","2018_Sep_13_1321",807,144,"åla","leg","Arm",5
"verb_norming_L1swe","2018_Sep_13_1321",807,145,"studsa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,145,"studsa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,146,"stöta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,146,"stöta","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1321",807,147,"vira","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,147,"vira","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,148,"städa","arm","Leg",4
"verb_norming_L1swe","2018_Sep_13_1321",807,148,"städa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,149,"smyga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,149,"smyga","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,150,"ränna","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,150,"ränna","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,151,"paddla","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,151,"paddla","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,152,"fösa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,152,"fösa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,153,"rota","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,153,"rota","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,154,"halta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,154,"halta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,155,"vanka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,155,"vanka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,156,"löpa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,156,"löpa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,157,"polera","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,157,"polera","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,158,"slå","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,158,"slå","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,159,"rista","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,159,"rista","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,160,"raspa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,160,"raspa","arm","Arm",3
"verb_norming_L1swe","2018_Sep_13_1321",807,161,"kliva","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,161,"kliva","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,162,"irra","leg","Leg",4
"verb_norming_L1swe","2018_Sep_13_1321",807,162,"irra","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,163,"riva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,163,"riva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,164,"klappa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,164,"klappa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,165,"stega","leg","Leg",2
"verb_norming_L1swe","2018_Sep_13_1321",807,165,"stega","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,166,"grabba","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,166,"grabba","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,167,"ro","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,167,"ro","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,168,"stampa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,168,"stampa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,169,"trumma","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,169,"trumma","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,1,"snubbla","leg","Arm",6
"verb_norming_L1swe","2018_Sep_13_1547",808,1,"snubbla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,2,"skyffla",NA,"Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,2,"skyffla",NA,"Leg",1
"verb_norming_L1swe","2018_Sep_13_1547",808,3,"träda","leg","Arm",2
"verb_norming_L1swe","2018_Sep_13_1547",808,3,"träda","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,4,"paddla","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,4,"paddla","arm","Leg",5
"verb_norming_L1swe","2018_Sep_13_1547",808,5,"fatta","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1547",808,5,"fatta","arm","Leg",2
"verb_norming_L1swe","2018_Sep_13_1547",808,6,"svepa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1547",808,6,"svepa","arm","Leg",3
"verb_norming_L1swe","2018_Sep_13_1547",808,7,"kratsa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,7,"kratsa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1547",808,8,"smälla","arm","Arm",4
"verb_norming_L1swe","2018_Sep_13_1547",808,8,"smälla","arm","Leg",4
"verb_norming_L1swe","2018_Sep_13_1547",808,9,"tåga","leg","Arm",2
"verb_norming_L1swe","2018_Sep_13_1547",808,9,"tåga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,10,"svabba","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1547",808,10,"svabba","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1547",808,11,"knäa","leg","Arm",2
"verb_norming_L1swe","2018_Sep_13_1547",808,11,"knäa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,12,"hoppa","leg","Arm",3
"verb_norming_L1swe","2018_Sep_13_1547",808,12,"hoppa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,13,"ströva","leg","Arm",3
"verb_norming_L1swe","2018_Sep_13_1547",808,13,"ströva","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,14,"ila","leg","Arm",3
"verb_norming_L1swe","2018_Sep_13_1547",808,14,"ila","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,15,"stega","leg","Arm",2
"verb_norming_L1swe","2018_Sep_13_1547",808,15,"stega","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,16,"klå","arm","Arm",5
"verb_norming_L1swe","2018_Sep_13_1547",808,16,"klå","arm","Leg",2
"verb_norming_L1swe","2018_Sep_13_1547",808,17,"tvinna","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1547",808,17,"tvinna","arm","Leg",2
"verb_norming_L1swe","2018_Sep_13_1547",808,18,"ragla","leg","Arm",6
"verb_norming_L1swe","2018_Sep_13_1547",808,18,"ragla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,19,"torka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,19,"torka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1547",808,20,"nypa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,20,"nypa","arm","Leg",3
"verb_norming_L1swe","2018_Sep_13_1547",808,21,"raka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,21,"raka","arm","Leg",5
"verb_norming_L1swe","2018_Sep_13_1547",808,22,"rista","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,22,"rista","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1547",808,23,"koppla","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,23,"koppla","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1547",808,24,"grabba","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,24,"grabba","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1547",808,25,"flacka","leg","Arm",4
"verb_norming_L1swe","2018_Sep_13_1547",808,25,"flacka","leg","Leg",5
"verb_norming_L1swe","2018_Sep_13_1547",808,26,"vackla","leg","Arm",6
"verb_norming_L1swe","2018_Sep_13_1547",808,26,"vackla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,27,"skrida","leg","Arm",2
"verb_norming_L1swe","2018_Sep_13_1547",808,27,"skrida","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,28,"skynda","leg","Arm",4
"verb_norming_L1swe","2018_Sep_13_1547",808,28,"skynda","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,29,"hissa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,29,"hissa","arm","Leg",2
"verb_norming_L1swe","2018_Sep_13_1547",808,30,"binda","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,30,"binda","arm","Leg",2
"verb_norming_L1swe","2018_Sep_13_1547",808,31,"halka","leg","Arm",6
"verb_norming_L1swe","2018_Sep_13_1547",808,31,"halka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,32,"kliva","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1547",808,32,"kliva","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,33,"marschera","leg","Arm",6
"verb_norming_L1swe","2018_Sep_13_1547",808,33,"marschera","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,34,"löpa","leg","Arm",5
"verb_norming_L1swe","2018_Sep_13_1547",808,34,"löpa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1547",808,35,"rafsa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,35,"rafsa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1547",808,36,"ta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1547",808,36,"ta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1547",808,37,"skejta","leg","Arm",2
